LayerName,Date&Time,Broadcast,Downlink,Uplink,WLAN,TDD,Total,Total (RMS),GPS Lat,GPS Lon,GPS Altitude,GPS HDOP,GPS# Satellites,GPS Speed,Marker
C BK Coney Island_agg,2024-11-08 12:19:08,0.116517681061717,1.724897602757915,0.1123381502429161,0.04272411497035369,0.3541181441270695,1.768811177033885,1.8536,40.57449333333334,-73.96913,10.8,0.69,15,4.83,
C BK Coney Island_agg,2024-11-08 12:19:15,0.09190495090037315,1.938486195462841,0.05047940173971954,0.06891552800349136,0.3697630051803452,1.977421920076744,2.0134,40.574455,-73.969245,10.6,0.73,14,5.33,
C BK Coney Island_agg,2024-11-08 12:19:22,0.1365084612762154,1.536762102604043,0.07095477432844108,0.06039701979402625,0.2898537907290502,1.57256793811905,1.5882,40.57443333333333,-73.96935166666667,10.2,0.76,13,4.81,
C BK Coney Island_agg,2024-11-08 12:19:29,0.1032958372830193,1.201052754877986,0.06222820903738111,0.03396100705220621,0.2087171770602506,1.225473912411032,1.2443,40.57441333333333,-73.96946166666666,10.1,0.67,15,4.94,
C BK Coney Island_agg,2024-11-08 12:19:36,0.1081819763176843,1.243257700559301,0.04998099638862755,0.02433248856981136,0.1872437181856844,1.263148221706384,1.2779,40.57439333333333,-73.96955,8.11,0.67,15,4.54,
C BK Coney Island_agg,2024-11-08 12:19:43,0.1345498049050982,0.8870346385570295,0.04674269996480734,0.02996998498498123,0.2307347178038017,0.9280386252737548,0.9396,40.57439166666666,-73.96966166666667,6.11,0.67,15,4.65,
C BK Coney Island_agg,2024-11-08 12:19:50,0.09702370844283371,0.7878503093862437,0.07013544039927316,0.02671366691414715,0.1652557109451895,0.8142872711764567,0.831,40.57439666666667,-73.96979,6.01,0.67,15,4.86,
C BK Coney Island_agg,2024-11-08 12:19:57,0.07063787935661715,0.825727128051392,0.08175818001888252,0.02714166538737077,0.2125884756989428,0.8599011164081605,0.9031,40.57439666666667,-73.96991166666666,5.61,0.7,14,5.25,
C BK Coney Island_agg,2024-11-08 12:20:04,0.04613111748050332,1.06353046970926,0.0369843210022842,0.02559980468675494,0.1828361288148488,1.081053828447039,1.1005,40.57438833333333,-73.97002833333333,5.31,0.74,13,5.31,
C BK Coney Island_agg,2024-11-08 12:20:11,0.03953985331282857,0.6333165874979116,0.03036050065463348,0.0235584379787795,0.1843405272857816,0.6618999093518595,0.6707,40.5744,-73.97013166666666,4.91,0.74,13,4.47,
C BK Coney Island_agg,2024-11-08 12:20:18,0.05628694342385274,0.6759281322744305,0.03627437111791189,0.04454795169253013,0.228347169897067,0.7179762113050823,0.743,40.57441,-73.97026833333334,4.61,0.74,13,5.41,
C BK Coney Island_agg,2024-11-08 12:20:25,0.08944652033477882,1.109100036065278,0.0414569656390817,0.0626296255776769,0.5190882391270293,1.230120855851164,1.2844,40.57439333333333,-73.97034166666667,4.21,0.7,14,4.41,
C BK Coney Island_agg,2024-11-08 12:20:32,0.1134787204721661,1.110617562439925,0.03554490118146342,0.04793954526275775,0.2776248547950994,1.151948779243244,1.1779,40.57436833333333,-73.97044166666667,4.41,0.7,14,4.73,
C BK Coney Island_agg,2024-11-08 12:20:39,0.1614326484946586,0.8643477887980046,0.06208172033698809,0.05228116295569561,0.3909730425489716,0.9657147508451969,1.0015,40.57435833333334,-73.97056,4.71,0.7,14,4.83,
C BK Coney Island_agg,2024-11-08 12:20:46,0.1552398788971442,0.7387374635146102,0.04310997564369528,0.04407244036810307,0.2980086743703949,0.8139056947828789,0.8458,40.57434333333333,-73.97066666666667,5.01,0.7,14,5.19,
C BK Coney Island_agg,2024-11-08 12:20:53,0.1648078274840124,0.6732741863460978,0.03519872156769333,0.03470835634252939,0.2764932910578483,0.7478983286516957,0.7681,40.57432666666666,-73.97077333333333,4.91,0.7,14,4.67,
C BK Coney Island_agg,2024-11-08 12:21:00,0.08765654567686318,0.5533755957755998,0.02887594154309085,0.02423365428489893,0.2011319964600362,0.5964758083946069,0.6072,40.57429333333333,-73.97085,5.91,0.7,14,4.42,
C BK Coney Island_agg,2024-11-08 12:21:07,0.1200874264858732,2.038357162030247,0.0701134794458241,0.03355935041087655,0.4608038194286154,2.094684510851217,2.1649,40.57427,-73.970965,7.31,0.7,14,5.07,
C BK Coney Island_agg,2024-11-08 12:21:14,0.2089955741158171,0.8445563273103814,0.0497298702994488,0.03646779401060613,0.3089196011909895,0.9253047173769301,0.9508,40.57425833333333,-73.97108333333334,7.51,0.7,14,4.87,
C BK Coney Island_agg,2024-11-08 12:21:21,0.1002905279675005,0.7562007273204648,0.03174129802008734,0.05109011646101424,0.1784768612453727,0.7857285981813318,0.7932,40.57425,-73.97120833333334,7.71,0.7,14,4.68,
C BK Coney Island_agg,2024-11-08 12:21:28,0.06641972598558353,0.8878568916216171,0.03576856161491541,0.05506786721855132,0.1758188840824557,0.9099041597882715,0.919,40.57422666666667,-73.97129833333334,7.21,0.7,14,3.81,
C BK Coney Island_agg,2024-11-08 12:21:35,0.1155824813715297,0.6486041319634034,0.03771564662046774,0.04937560126216185,0.4993339463725653,0.8290002653799334,0.8362,40.57419333333333,-73.97140166666667,7.21,0.7,14,4.35,
C BK Coney Island_agg,2024-11-08 12:21:42,0.1191635011234564,0.4405885382077024,0.01319280106724876,0.01535284989830878,0.1024047362185949,0.4682036843084427,0.4729,40.57416166666667,-73.97152166666666,8.21,0.7,14,5.36,
C BK Coney Island_agg,2024-11-08 12:21:49,0.1428047618253677,0.4425238411656484,0.01274872542648872,0.01841195263952196,0.07979273149855193,0.4723229403702511,0.4744,40.57413833333333,-73.97163666666667,9.21,0.7,14,5.41,
C BK Coney Island_agg,2024-11-08 12:21:56,0.1309051183109354,0.2942303519353501,0.01307822617941745,0.01535284989830878,0.07860133586651057,0.332103252016598,0.3354,40.57413,-73.97177333333333,9.41,0.7,14,5.35,
C BK Coney Island_agg,2024-11-08 12:22:03,0.05514344929363777,0.5059962154008664,0.01807097119692242,0.02237744400060025,0.1397536046046756,0.52861266537986,0.5331,40.57411,-73.97189,10.2,0.7,14,5.41,
C BK Coney Island_agg,2024-11-08 12:22:10,0.2045112710830384,0.7894015961473603,0.03461430340191754,0.02047413001814729,0.20419027890671,0.841600112880221,0.8763,40.57409333333333,-73.97201666666666,10.6,0.7,14,4.97,
C BK Coney Island_agg,2024-11-08 12:22:17,0.1613725193457672,1.059436836248391,0.03523123614067494,0.04178372889056218,0.4545245867937179,1.165344249567483,1.1746,40.57407833333333,-73.97214166666667,10.8,0.7,14,5.35,
C BK Coney Island_agg,2024-11-08 12:22:24,0.09581988311410111,0.8956639604226576,0.02334480670299071,0.02291811510574114,0.2036230340604913,0.9240822149570894,0.9319,40.57406333333333,-73.97226833333333,10.9,0.7,14,5.56,
C BK Coney Island_agg,2024-11-08 12:22:31,0.237643724932934,0.9423165763160489,0.02945029711225338,0.03791543221433721,0.4341990902800235,1.065489943640953,1.0929,40.57405166666667,-73.97239166666667,10.1,0.7,14,5.56,
C BK Coney Island_agg,2024-11-08 12:22:38,0.149540863980385,0.5496216061983008,0.02133916586935862,0.02092988294281647,0.1763697536427377,0.597031062843467,0.6032,40.57403666666666,-73.97250666666666,9.61,0.76,14,5.28,
C BK Coney Island_agg,2024-11-08 12:22:45,0.1373753616919715,0.7361863147328943,0.04038217428519669,0.02471234509309063,0.1573427786712819,0.7667075387655978,0.803,40.57402333333334,-73.97263166666667,9.41,0.76,14,5.66,
C BK Coney Island_agg,2024-11-08 12:22:52,0.2001653816222975,1.147080908218771,0.05852725860656725,0.02300869400900452,0.1562913945167807,1.176538409912741,1.2276,40.57400833333333,-73.97275666666667,8.21,0.76,14,5.5,
C BK Coney Island_agg,2024-11-08 12:22:59,0.1975489559577575,0.6720744452811758,0.04819917011733708,0.02372656738763533,0.1856098865901276,0.7266682805792476,0.7643,40.57397833333334,-73.97287,7.21,0.76,14,5.32,
C BK Coney Island_agg,2024-11-08 12:23:06,0.09937429245031132,0.3598772985338197,0.02438606159263935,0.02427797355629172,0.1298015408229039,0.3967612128220194,0.4125,40.573955,-73.97299,7.41,0.76,14,5.49,
C BK Coney Island_agg,2024-11-08 12:23:13,0.1213195367613972,0.3603355103233652,0.0276530287672074,0.01535284989830878,0.1072872312999082,0.396321914609828,0.4112,40.57393666666667,-73.97310166666666,7.01,0.76,14,5.1,
C BK Coney Island_agg,2024-11-08 12:23:20,0.162867307953438,0.4502643445799367,0.03197561570947462,0.01841195263952196,0.1301887091878555,0.4975683671617396,0.5177,40.57391,-73.97323333333334,5.81,0.76,14,5.48,
C BK Coney Island_agg,2024-11-08 12:23:27,0.1321237298898271,0.2811543704088556,0.0167083811304387,0.01550838482885952,0.09137614568365203,0.3246132159971309,0.3328,40.57389333333333,-73.97335166666667,5.61,0.83,12,4.89,
C BK Coney Island_agg,2024-11-08 12:23:34,0.1404513794877074,0.3337235083118958,0.01389820132247335,0.01250399936020472,0.100075971141928,0.3761152482949871,0.381,40.57389833333333,-73.9735,5.91,0.83,12,5.23,
C BK Coney Island_agg,2024-11-08 12:23:41,0.07330661634532042,0.4588993680536071,0.01708098357823694,0.01241772926102031,0.102260451788558,0.4763041570257389,0.4815,40.57389,-73.97361333333333,5.81,0.83,12,5.37,
C BK Coney Island_agg,2024-11-08 12:23:48,0.2179984632973361,0.5400782350734012,0.01072520396076457,0.02977952316609519,0.07274427812549933,0.5877936797890906,0.5892,40.573865,-73.97368666666667,5.91,0.83,12,4.01,
C BK Coney Island_agg,2024-11-08 12:23:54,0.03775261580341156,0.2624175299022533,0.01353698637068088,0.03216364407215078,0.08919243241441507,0.2818887369158264,0.284,40.57384333333334,-73.97378,6.41,0.91,10,3.36,
C BK Coney Island_agg,2024-11-08 12:24:01,0.01956093044821744,0.3381272245767856,0.02452549693686144,0.01390934937371263,0.1425553927426108,0.3685507563416469,0.3736,40.57384166666667,-73.9739,8.41,0.74,14,4.7,
C BK Coney Island_agg,2024-11-08 12:24:08,0.01492849624041216,0.1976180912770893,0.0129352232296161,0.01691744661584601,0.1190331886492167,0.2321598371811973,0.2339,40.57380833333333,-73.97402166666667,11.1,0.74,14,4.73,
C BK Coney Island_agg,2024-11-08 12:24:15,0.0168745370306862,0.1848056817308386,0.01599156027409458,0.01241772926102031,0.0823772420028736,0.2040436963005719,0.2052,40.57381666666667,-73.97416166666666,12.2,0.7,15,5.65,
C BK Coney Island_agg,2024-11-08 12:24:22,0.04687077981002662,0.09518439998235005,0.01917289753793099,0.01241772926102031,0.08098734469038975,0.1354167271794736,0.1389,40.57379166666666,-73.974285,13.4,0.7,15,5.23,
C BK Coney Island_agg,2024-11-08 12:24:29,0.03140238844419322,0.09477879509679367,0.01239758040909596,0.01535284989830878,0.1248098553800941,0.1610467013012064,0.1623,40.57379666666667,-73.97441833333333,10.6,0.7,15,5.71,
C BK Coney Island_agg,2024-11-08 12:24:36,0.03673023277900645,0.08615706587390264,0.01610807251039056,0.02211673574467986,0.09164676753710412,0.1338652307359905,0.135,40.573785,-73.97453,10.5,0.7,15,5.14,
C BK Coney Island_agg,2024-11-08 12:24:43,0.03289559240992629,0.09481107530241391,0.01268818347912734,0.006581793068761734,0.07659680149980154,0.1270536894387565,0.1294,40.57377,-73.974625,10.3,0.7,15,4.24,
C BK Coney Island_agg,2024-11-08 12:24:50,0.07428431866820884,0.07428936666845397,0.01087933821516732,0.01390934937371263,0.1019575892221859,0.1474593164232087,0.1481,40.57375,-73.97474,9.53,0.7,15,5.01,
C BK Coney Island_agg,2024-11-08 12:24:57,0.04068648424231319,0.1082936747922057,0.009993998198919189,0.0235584379787795,0.1615564916677755,0.2003454267009856,0.2013,40.573725,-73.97484666666666,9.13,0.7,15,4.66,
C BK Coney Island_agg,2024-11-08 12:25:04,0.09333423809085281,0.1032400116234011,0.01199208072020865,0.006581793068761734,0.07342172702953806,0.157948282675058,0.1596,40.57369833333333,-73.97495833333333,8.83,0.72,15,4.9,
C BK Coney Island_agg,2024-11-08 12:25:11,0.0972475706637446,0.122429081512523,0.01272595772427364,0.01250399936020472,0.0869253127690663,0.1797784191720464,0.1813,40.57367666666666,-73.97508166666667,8.63,0.67,16,5.37,
C BK Coney Island_agg,2024-11-08 12:25:18,0.05633515776138379,0.09712476512198111,0.009993998198919189,0.02112534023394652,0.0902032704506882,0.1459097666367814,0.1476,40.573675,-73.97521333333333,6.83,0.71,15,5.24,
C BK Coney Island_agg,2024-11-08 12:25:25,0.06419556059417193,0.2015155825240321,0.00777946013551069,0.006581793068761734,0.07077202837279711,0.2232534882146302,0.2239,40.57366166666667,-73.97533,6.33,0.67,16,4.89,
C BK Coney Island_agg,2024-11-08 12:25:32,0.06060206267116656,0.1209976032820485,0.01565215640095639,0.01241772926102031,0.09174061259878309,0.1647074983114006,0.1654,40.57364333333334,-73.975455,5.53,0.67,16,5.29,
C BK Coney Island_agg,2024-11-08 12:25:39,0.115059071784888,0.161820332467833,0.01169957264176773,0.01241772926102031,0.06468307352004851,0.2095218127069352,0.2103,40.57361333333333,-73.97557666666667,6.23,0.67,16,5.56,
C BK Coney Island_agg,2024-11-08 12:25:46,0.1471472391857897,0.1807042334866563,0.008245604889879214,0.01698087159129353,0.07006839515787414,0.2440742714830878,0.2445,40.57359333333333,-73.97569166666666,6.33,0.67,16,5.27,
C BK Coney Island_agg,2024-11-08 12:25:53,0.2303263988343499,0.1711666731580654,0.01038412249542541,0.01390934937371263,0.0842263023051588,0.2995724453283379,0.3011,40.57358166666667,-73.97581,6.73,0.67,16,5.53,
C BK Coney Island_agg,2024-11-08 12:26:00,0.1426638005942643,0.1915074150000464,0.01421196678859052,0.01390934937371263,0.09766739476406647,0.2587709798257912,0.2597,40.57356666666666,-73.97591333333334,7.13,0.67,16,5.19,
C BK Coney Island_agg,2024-11-08 12:26:07,0.1799277632829353,0.2543099290236226,0.01012669738858627,0.01446443915262531,0.1272622882082513,0.3369792278464654,0.3378,40.57356166666667,-73.97603666666667,7.83,0.67,16,5.57,
C BK Coney Island_agg,2024-11-08 12:26:14,0.07935048834128244,0.2532836946982573,0.01454716467219644,0.01398642198705588,0.1247643779289585,0.2939770739360469,0.2963,40.57354166666666,-73.97614166666666,7.73,0.67,16,5.21,
C BK Coney Island_agg,2024-11-08 12:26:21,0.101254234479354,0.1911336966628334,0.0148205937802775,0.01841195263952196,0.1179138244651576,0.2474809689652924,0.2499,40.573525,-73.97624666666667,7.93,0.69,14,5.2,
C BK Coney Island_agg,2024-11-08 12:26:28,0.09098966974332855,0.4860910820000712,0.01762554963681984,0.01241772926102031,0.1792105186645025,0.5264455622379202,0.5274,40.57350833333334,-73.976375,6.93,0.69,14,5.4,
C BK Coney Island_agg,2024-11-08 12:26:35,0.08147490411163427,0.2571401368903735,0.01331014650557987,0.01384015895862472,0.1149441168568448,0.2938368084498605,0.2954,40.57349166666667,-73.97649833333334,6.33,0.69,14,5.4,
C BK Coney Island_agg,2024-11-08 12:26:42,0.09790224716522088,0.3080958617054114,0.02435733975622133,0.02042425029223838,0.1742678111413579,0.3686293667086224,0.37,40.57348,-73.97662833333334,5.83,0.74,13,5.49,
C BK Coney Island_agg,2024-11-08 12:26:49,0.09924112050959522,0.2601423648696998,0.01426464160082545,0.01759630643061207,0.09998429876735647,0.2967032524257192,0.2978,40.57347666666666,-73.97675666666666,5.33,0.69,14,5.7,
C BK Coney Island_agg,2024-11-08 12:26:56,0.05748130130746867,0.5400207588602497,0.01679672587143102,0.01250399936020472,0.1372761450507698,0.5605441463435329,0.5615,40.57346333333334,-73.97689333333334,5.63,0.69,14,5.97,
C BK Coney Island_agg,2024-11-08 12:27:03,0.06336552690540811,0.2602567962609238,0.01377352532941367,0.01417744687875782,0.09337574631562523,0.2843563433440513,0.2855,40.57346166666667,-73.97702333333334,6.23,0.69,14,6.02,
C BK Coney Island_agg,2024-11-08 12:27:10,0.1055673718532388,0.4159282991093537,0.01951742810925661,0.02059465950191942,0.1418444570647722,0.4528418487728356,0.4539,40.573445,-73.97714666666667,7.33,0.74,13,6.05,
C BK Coney Island_agg,2024-11-08 12:27:17,0.0862260981373969,0.7648115846402955,0.01604213202788208,0.02243657727907713,0.2456647105304301,0.8083833249146105,0.8089,40.57342833333333,-73.97726166666666,7.53,0.74,13,5.6,
C BK Coney Island_agg,2024-11-08 12:27:24,0.1679465093415162,0.395333289769531,0.01500933043143497,0.03129776349837157,0.1469842168397682,0.4553060838600773,0.4564,40.57341166666667,-73.977395,7.33,0.69,14,5.7,
C BK Coney Island_agg,2024-11-08 12:27:31,0.06362373770849995,0.1803211302094128,0.01509801311431408,0.03835466073373613,0.2257067566556216,0.2986741702926452,0.2997,40.573395,-73.97750333333333,7.03,0.69,14,4.96,
C BK Coney Island_agg,2024-11-08 12:27:38,0.05276807747113779,0.1332133251593098,0.01260793400997959,0.01398642198705588,0.1092295747496986,0.1811517043806103,0.1842,40.57337833333333,-73.97762,6.43,0.74,13,5.22,
C BK Coney Island_agg,2024-11-08 12:27:45,0.06075187239912858,0.1284459419366762,0.01329774416959508,0.01491140503104922,0.1408813685339548,0.2010867723148393,0.2024,40.573365,-73.97773666666667,6.63,0.74,13,5.16,
C BK Coney Island_agg,2024-11-08 12:27:52,0.1076708409923504,0.141384970912753,0.01336525345812791,0.05184467185738569,0.1102145180999309,0.2158621319268389,0.2173,40.57335,-73.977855,6.73,0.74,13,5.31,
C BK Coney Island_agg,2024-11-08 12:27:59,0.1308408575331116,0.1509932448820145,0.01238587905640936,0.0200713726486257,0.1457010981427388,0.2484016304294318,0.2495,40.573345,-73.977985,6.13,0.69,14,5.4,
C BK Coney Island_agg,2024-11-08 12:28:06,0.207080805484236,0.1919831763462622,0.01454063272350966,0.01550838482885952,0.1237476464422657,0.3090395120368915,0.3105,40.57333666666667,-73.978115,5.53,0.74,13,5.23,
C BK Coney Island_agg,2024-11-08 12:28:13,0.06995591468918122,0.2312710963350154,0.01666943310373811,0.02155829306786601,0.1445826407284083,0.2828902967583017,0.2853,40.57332,-73.97824666666666,5.33,0.69,14,5.52,
C BK Coney Island_agg,2024-11-08 12:28:20,0.06004065289451806,0.3262006437761887,0.0610428537996054,0.01872431574183686,0.1338057921018369,0.3633078033844029,0.3642,40.57331166666667,-73.97835333333333,5.93,0.74,13,5.4,
C BK Coney Island_agg,2024-11-08 12:28:27,0.09873033981507408,0.3238388796917381,0.02956805708868948,0.02188492631927281,0.1265005138329485,0.3632834981113235,0.3639,40.57330833333333,-73.97847,7.53,0.74,14,5.37,
C BK Coney Island_agg,2024-11-08 12:28:34,0.07290150890070794,0.1689903547543468,0.0529437437286031,0.02146695134386808,0.1262135491934206,0.2303608039576178,0.2317,40.57330333333334,-73.97858333333333,9.03,0.74,14,5.57,
C BK Coney Island_agg,2024-11-08 12:28:41,0.230358828786743,0.1432397291256864,0.01640579166026437,0.01390934937371263,0.09565192104709659,0.288434949338668,0.2892,40.573285,-73.9787,9.93,0.74,14,5.56,
C BK Coney Island_agg,2024-11-08 12:28:48,0.1468447819978633,0.1592533830095926,0.01698940846527624,0.04538171437925191,0.07820850337399379,0.235350249628081,0.2367,40.57327833333333,-73.97881833333334,10.8,0.74,14,5.45,
C BK Coney Island_agg,2024-11-08 12:28:55,0.1361462816238475,0.141253778710518,0.02563649742066962,0.006581793068761734,0.09569007263034134,0.2198762833959134,0.2211,40.57327833333333,-73.97894166666667,11.9,0.74,13,5.27,
C BK Coney Island_agg,2024-11-08 12:29:02,0.1087309523548838,0.1982901661706904,0.01551515388257558,0.03359627955592703,0.2028435111113984,0.3060332171513413,0.3072,40.573255,-73.979075,10.7,0.74,13,5.53,
C BK Coney Island_agg,2024-11-08 12:29:09,0.1254388297139287,0.2546160835454037,0.01725427483263206,0.02452141920852054,0.1128035903683921,0.3069004887581641,0.3109,40.57323333333333,-73.9792,10.2,0.74,13,5.39,
C BK Coney Island_agg,2024-11-08 12:29:16,0.1339564854719621,0.2977343446765925,0.01534633506737032,0.05419714014595234,0.2185835538186714,0.3969152176472955,0.3996,40.57322833333333,-73.97932666666667,9.72,0.74,13,5.79,
C BK Coney Island_agg,2024-11-08 12:29:23,0.1519532493894092,0.234308898678646,0.01474381226142004,0.02423365428489893,0.1046588266702814,0.2995806569189673,0.3021,40.57321166666667,-73.97943833333333,10.7,0.74,13,5.52,
C BK Coney Island_agg,2024-11-08 12:29:30,0.2534364220075718,0.1946635815965585,0.0147220922426128,0.01535284989830878,0.1343721325275446,0.3473215369078054,0.3489,40.57320166666667,-73.97956833333333,10.5,0.74,13,5.58,
C BK Coney Island_agg,2024-11-08 12:29:37,0.3242207735479021,0.9688512321300933,0.02088683796078286,0.0422055683530029,0.2982663239455638,1.065350735673468,1.0667,40.57318,-73.97969,10.4,0.74,13,5.66,
C BK Coney Island_agg,2024-11-08 12:29:44,0.2607728705214559,0.4880703228019503,0.02269977973461417,0.02506930393928001,0.1391422653258168,0.5715937805819792,0.5734,40.57317166666667,-73.97982,10.5,0.74,13,5.54,
C BK Coney Island_agg,2024-11-08 12:29:51,0.1033284568741835,0.1374527555198513,0.01393233648746684,0.03298711869806153,0.1022429948700643,0.2032385790149105,0.2057,40.57316166666666,-73.979955,9.85,0.74,13,5.46,
C BK Coney Island_agg,2024-11-08 12:29:58,0.09170479812965078,0.09563461716345185,0.01102315744240279,0.02996998498498123,0.06892183978972122,0.1527274696968428,0.1542,40.57315166666667,-73.980085,9.85,0.74,14,5.33,
C BK Coney Island_agg,2024-11-08 12:30:05,0.08818559973147543,0.09347753740872725,0.01143372205364465,0.02211673574467986,0.07608994677353902,0.1514077606993777,0.1539,40.57314666666667,-73.98020833333334,9.95,0.74,14,5.47,
C BK Coney Island_agg,2024-11-08 12:30:12,0.1061960451241005,0.09265662415607424,0.01898183342040489,0.02068332661831746,0.06653112053768523,0.1583582962777765,0.1589,40.57314,-73.98033333333333,10.0,0.74,14,5.72,
C BK Coney Island_agg,2024-11-08 12:30:19,0.1329780057001909,0.3710297831711087,0.01649969696691427,0.01841195263952196,0.1253301240723873,0.4143249087370922,0.4188,40.57312333333333,-73.98045,9.8,0.74,14,5.36,
C BK Coney Island_agg,2024-11-08 12:30:26,0.05154415582779488,0.1712194790320307,0.008245604889879214,0.02278859363804621,0.108826283589949,0.2107210952894845,0.2118,40.57311833333333,-73.98057666666666,10.0,0.74,14,5.36,
C BK Coney Island_agg,2024-11-08 12:30:33,0.1475930215152464,0.5946907431598377,0.02511075466807001,0.03000583276631396,0.1950689109007379,0.6442232221831187,0.6455,40.57312666666667,-73.98065333333334,9.8,0.8,13,3.02,
C BK Fulton Street_agg,2024-11-08 13:45:42,0.8064533526497363,1.704421984134211,0.08549766078671393,0.3505254626985035,1.111892580243254,2.218536537900604,2.2205,40.67857666666666,-73.91367833333334,37.3,1.58,6,5.03,
C BK Fulton Street_agg,2024-11-08 13:45:49,0.2493368404387928,1.12316622990544,0.05195911854525632,0.5620848601412423,1.199063701393717,1.755011150961725,1.7633,40.67859666666666,-73.91368,45.8,1.14,7,4.26,
C BK Fulton Street_agg,2024-11-08 13:45:56,0.4398607847944619,1.981769938716399,0.06015571460800711,0.4370915235966031,4.651330297882532,5.094156539604962,5.1021,40.67867,-73.91368833333334,46.3,1.19,7,3.95,
C BK Fulton Street_agg,2024-11-08 13:46:03,0.3202115550694572,4.262148982614287,0.05165529982489696,0.3925273238896878,2.974412889966691,5.222291393631727,5.2317,40.67875833333333,-73.91367,45.3,1.09,8,4.4,
C BK Fulton Street_agg,2024-11-08 13:46:10,0.4095973510656533,1.72703300200083,0.03589192109653647,0.2008082418627284,1.258619926745163,2.185440294311423,2.1886,40.67885666666667,-73.91365166666667,46.8,1.13,8,4.77,
C BK Fulton Street_agg,2024-11-08 13:46:17,0.2161758774701747,1.866676359201026,0.02128755504984074,0.238989685969918,0.8004670511645061,2.05658196286946,2.0583,40.67895833333333,-73.91369833333333,45.6,1.13,8,5.3,
C BK Fulton Street_agg,2024-11-08 13:46:24,0.1784204584681925,1.746646707265095,0.0356810874273753,0.3417713563188115,1.212983932292592,2.161485461436185,2.1805,40.67904,-73.91370166666667,45.7,1.53,7,5.01,
C BK Fulton Street_agg,2024-11-08 13:46:31,0.486075529110446,3.239514756873319,0.02992390348868276,0.1665927669498289,0.7003306647577271,3.354077654139809,3.3907,40.67915,-73.91373,45.2,1.13,8,5.37,
C BK Fulton Street_agg,2024-11-08 13:46:38,1.097651174098584,2.442987799805803,0.06812987597229281,0.3519024580760982,1.134679646420081,2.930699986351384,2.9429,40.67924666666666,-73.91376833333334,42.6,1.13,8,5.52,
C BK Fulton Street_agg,2024-11-08 13:46:45,0.2192915411045305,4.224039746498605,0.04884700604950113,0.2285577826283761,1.983657256181117,4.677619197839859,4.692,40.67933,-73.91380833333334,41.1,1.05,9,5.28,
C BK Fulton Street_agg,2024-11-08 13:46:52,0.1586085432755752,2.853271467981973,0.0654394376503955,0.2209947284439156,1.570431227402206,3.268897363026256,3.3078,40.67939333333333,-73.91381833333334,38.9,1.05,9,4.15,
C BK Fulton Street_agg,2024-11-08 13:46:59,0.1529556144768802,2.36382558789772,0.03409956011446482,0.6430909344719453,2.463184960574419,3.477509987045329,3.4946,40.67948666666667,-73.91382,37.9,1.05,9,5.39,
C BK Fulton Street_agg,2024-11-08 13:47:06,0.1729444130349402,1.754896259042112,0.03534275031742719,0.1179684279796929,1.33307837353998,2.214008640452878,2.2245,40.67958166666666,-73.913845,36.7,1.53,7,4.91,
C BK Fulton Street_agg,2024-11-08 13:47:13,0.122231051701276,1.659064468307365,0.03230216710996339,0.1832502933149086,1.169393526576918,2.04194531268592,2.0579,40.67966666666667,-73.91380666666667,38.9,1.44,8,4.51,
C BK Fulton Street_agg,2024-11-08 13:47:20,0.3948394990372671,1.573107431169277,0.01932330199525951,0.226231629088419,0.4294286203782882,1.693082484700612,1.6998,40.67975,-73.91376166666667,46.6,1.05,9,4.79,
C BK Fulton Street_agg,2024-11-08 13:47:27,0.1302560171354859,2.040377550846901,0.03411246106630244,0.360550287754704,0.794013211476988,2.222998949617387,2.234,40.67984833333333,-73.91372333333334,52.4,1.13,8,5.28,
C BK Fulton Street_agg,2024-11-08 13:47:34,0.1436315076854657,0.6893555831354382,0.03214451741743839,0.05272684325843904,0.3387932850574226,0.7838593049776217,0.7963,40.679965,-73.91380333333333,50.5,1.13,8,5.47,
C BK Fulton Street_agg,2024-11-08 13:47:41,0.1259375638957654,1.280963738752975,0.03535024752388589,0.09680599155011016,0.4129104745583477,1.355671224891936,1.3678,40.68003166666666,-73.913835,49.5,1.13,8,4.79,
C BK Fulton Street_agg,2024-11-08 13:47:48,0.1321209672989113,1.012455841012338,0.05856039617352328,0.159145687971745,0.4382438818740085,1.123982717838669,1.1308,40.68010333333334,-73.91382333333334,54.6,1.13,8,5.09,
C BK Fulton Street_agg,2024-11-08 13:47:55,0.1331511171564099,1.150414095011009,0.02725068806470765,0.1279234927603214,0.7082216955163122,1.363769335334975,1.3748,40.68018166666667,-73.91379666666667,59.9,1.05,9,4.32,
C BK Fulton Street_agg,2024-11-08 13:48:02,0.1497156972398018,0.850082448942454,0.05151524046338132,0.1016540702579095,0.6495710507711993,1.086271089553616,1.0942,40.68027166666667,-73.91378166666667,63.7,1.13,8,3.95,
C BK Fulton Street_agg,2024-11-08 13:48:09,0.1692288391498329,0.4168873708809131,0.04541915895302334,0.1441251539461451,1.333950834926085,1.415871911579575,1.4207,40.68036,-73.91386833333334,64.5,1.05,9,4.17,
C BK Fulton Street_agg,2024-11-08 13:48:16,0.1403581134099486,0.5258569957697625,0.02868082983457766,0.08151312777706424,0.9490243779798283,1.097424361858256,1.101,40.68045333333333,-73.91392833333333,64.3,1.13,8,4.8,
